,sofifa_id,first_position,second_position,third_position,hits,team,height_cm,weight_kg,value_eur,wage_eur,preferred_foot,international_reputation,release_clause_eur,team_jersey_number,loaned_from,contract_valid_until,shooting,passing,dribbling,defending,physic,name,age,nationality,potential,overall
4975,232985,ST,LM,CM,2,Gyeongnam FC,174,70,1.2,2.0,Left,1,1700000.0,22.0,,2022.0,60.0,67.0,70.0,42.0,69.0,T. Kunimoto,22,Japan,79,70
4976,232883,CDM,CM,CAM,1,Deportivo de La CoruÃ±a,175,62,9.0,10.0,Right,1,15100000.0,22.0,,2023.0,68.0,75.0,76.0,68.0,64.0,G. Shibasaki,28,Japan,70,70
4977,232861,RM,,,1,Cerezo Osaka,176,72,0.875,4.0,Right,1,1100000.0,7.0,,2022.0,61.0,65.0,69.0,38.0,67.0,K. Mizunuma,30,Japan,70,70
4978,232810,CDM,CM,,3,Yokohama F. Marinos,169,63,1.3,3.0,Right,1,1900000.0,8.0,,2022.0,43.0,60.0,60.0,61.0,80.0,T. Kida,25,Japan,73,70
4979,232708,LB,,,3,Columbus Crew SC,168,66,3.5,4.0,Left,1,5900000.0,19.0,,2021.0,43.0,64.0,68.0,69.0,68.0,M. Valenzuela,21,Argentina,80,70
4980,232655,LB,,,1,Royal Antwerp FC,187,80,3.5,8.0,Left,1,5600000.0,6.0,,2020.0,63.0,66.0,71.0,65.0,75.0,S. JuklerÃ¸d,26,Norway,74,70
4981,232608,RM,LM,CAM,1,Kawasaki Frontale,170,69,2.3,7.0,Right,1,3000000.0,8.0,,2022.0,64.0,65.0,71.0,34.0,56.0,H. Abe,31,Japan,70,70
4982,232524,RB,CB,,0,Club AtlÃ©tico HuracÃ¡n,182,82,1.3,9.0,Right,1,1900000.0,28.0,,2020.0,49.0,56.0,63.0,70.0,75.0,N. Romat,32,Argentina,70,70
4983,232511,LB,CB,,1,Sanfrecce Hiroshima,176,70,0.75,5.0,Left,1,938000.0,19.0,,2022.0,31.0,53.0,66.0,67.0,67.0,S. Sasaki,30,Japan,70,70
4984,232461,CB,,,0,Hokkaido Consadole Sapporo,187,78,0.75,2.0,Right,1,994000.0,20.0,,2022.0,35.0,58.0,54.0,64.0,74.0,Kim Min Tae,26,Korea Republic,72,70
4985,232364,CB,,,0,Ãaykur Rizespor,193,77,2.1,8.0,Right,1,4300000.0,25.0,,2022.0,41.0,44.0,47.0,70.0,74.0,D. Chatziisaias,27,Greece,72,70
4986,232320,LW,,,2,Gil Vicente FC,176,68,0.675,3.0,Left,1,1400000.0,13.0,,2020.0,49.0,66.0,69.0,63.0,60.0,Arthur Henrique,26,Brazil,71,70
4987,232278,RM,LM,,2,FC Dallas,168,84,2.4,4.0,Right,1,4100000.0,11.0,,2019.0,63.0,65.0,72.0,26.0,66.0,S. Mosquera,25,Colombia,71,70
4988,232230,LB,LWB,LM,2,New York City FC,175,70,2.1,4.0,Left,1,3300000.0,22.0,,2022.0,49.0,65.0,70.0,67.0,68.0,R. Matarrita,26,Costa Rica,75,70
4989,232209,ST,,,0,Legia Warszawa,184,76,1.1,6.0,Right,1,1500000.0,20.0,,2020.0,67.0,61.0,73.0,33.0,67.0,JosÃ© KantÃ©,29,Guinea,70,70
4990,232163,ST,,,0,Al Wehda,178,73,2.2,15.0,Left,1,3800000.0,18.0,,2022.0,73.0,54.0,65.0,25.0,66.0,Y. NiakatÃ©,27,France,71,70
4991,232094,ST,,,3,Legia Warszawa,185,75,1.0,4.0,Right,1,1500000.0,11.0,,2022.0,66.0,48.0,64.0,34.0,62.0,J. Niezgoda,25,Poland,75,70
4992,232004,CB,,,1,Deportes Tolima,185,77,1.2,2.0,Right,1,,17.0,Independiente Santa Fe,2020.0,33.0,42.0,42.0,71.0,69.0,J. Moya,27,Colombia,73,70
4993,231913,CDM,CM,,0,Molde FK,179,71,1.2,3.0,Right,1,1800000.0,17.0,,2021.0,64.0,67.0,67.0,64.0,71.0,F. Aursnes,24,Norway,75,70
4994,231862,ST,RM,,2,Independiente MedellÃ­n,177,70,1.9,3.0,Right,1,2700000.0,23.0,,2019.0,71.0,58.0,70.0,34.0,62.0,L. Castro,28,Colombia,70,70
4995,231823,CB,,,4,FC Utrecht,190,81,1.7,6.0,Left,1,,3.0,TSG 1899 Hoffenheim,2020.0,29.0,51.0,56.0,69.0,71.0,J. Hoogma,22,Netherlands,81,70
4996,231733,RM,LM,,1,CD Numancia,176,68,1.1,4.0,Left,1,1900000.0,22.0,,2021.0,58.0,64.0,69.0,41.0,44.0,Curro SÃ¡nchez,24,Spain,76,70
4997,231685,RB,LB,,3,1. FSV Mainz 05,177,80,2.6,10.0,Right,1,4900000.0,2.0,,2024.0,48.0,59.0,69.0,67.0,69.0,R. Pierre-Gabriel,22,France,80,70
4998,231638,ST,CAM,LW,10,Watford,185,83,4.6,38.0,Right,1,9700000.0,17.0,,2023.0,69.0,67.0,77.0,36.0,59.0,A. PeÃ±aranda,23,Venezuela,77,70
4999,231591,LB,LWB,LM,1,SD Huesca,172,70,2.1,4.0,Left,1,3500000.0,11.0,,2022.0,53.0,69.0,70.0,63.0,64.0,Javi GalÃ¡n,25,Spain,75,70
5000,231554,RB,LB,,2,Leicester City,183,71,2.1,20.0,Right,1,5400000.0,2.0,,2024.0,47.0,66.0,69.0,66.0,66.0,J. Justin,22,England,80,70
5001,231538,RB,CB,,0,UniÃ³n de Santa Fe,180,75,0.5,3.0,Right,1,850000.0,17.0,,2020.0,32.0,49.0,51.0,60.0,69.0,B. Blasi,24,Argentina,76,70
5002,231530,ST,RM,LM,2,CD LeganÃ©s,175,70,2.4,13.0,Right,1,5600000.0,10.0,,2023.0,70.0,63.0,72.0,40.0,57.0,JosÃ© ArnÃ¡iz,25,Spain,73,70
5003,231423,RB,LB,LM,1,KRC Genk,175,72,2.9,8.0,Right,1,4900000.0,2.0,,2023.0,63.0,66.0,72.0,66.0,71.0,C. De Norre,23,Belgium,76,70
5004,231108,RB,CB,,3,FC St. Gallen,182,78,1.7,5.0,Right,1,2800000.0,36.0,,2021.0,41.0,54.0,57.0,69.0,76.0,S. Hefti,22,Switzerland,81,70
5005,231089,CM,,,1,RC Strasbourg Alsace,193,88,4.5,13.0,Right,1,11800000.0,18.0,,2022.0,51.0,64.0,64.0,69.0,82.0,I. Sissoko,22,France,79,70
5006,231050,ST,RW,LW,0,Cosenza,178,74,2.4,2.0,Right,1,4300000.0,58.0,,2022.0,65.0,66.0,73.0,31.0,55.0,J. BÃ¡ez,25,Uruguay,73,70
5007,231022,LB,CB,,0,Lecce,183,75,2.1,9.0,Left,1,,39.0,Sassuolo,2020.0,47.0,59.0,67.0,70.0,66.0,C. Dell'Orco,26,Italy,73,70
5008,230978,ST,,,2,1. FSV Mainz 05,185,84,3.7,14.0,Right,1,,22.0,Liverpool,2020.0,71.0,57.0,65.0,26.0,72.0,T. Awoniyi,22,Nigeria,79,70
5009,230855,CB,,,0,Holstein Kiel,189,85,2.7,9.0,Right,1,4300000.0,24.0,,2023.0,34.0,39.0,49.0,72.0,74.0,H. Wahl,26,Germany,73,70
5010,230824,RWB,RB,RM,1,Bristol City,185,72,1.8,14.0,Right,1,,32.0,SL Benfica,2020.0,39.0,65.0,72.0,68.0,61.0,Pedro Pereira,22,Portugal,81,70
5011,230800,ST,,,11,Albacete BP,182,76,3.1,5.0,Right,1,5500000.0,22.0,,2024.0,68.0,53.0,68.0,29.0,69.0,R. Manaj,23,lbania,79,70
5012,230786,CDM,CM,,3,CD Tondela,185,70,1.4,2.0,Right,1,,14.0,Levante UD,2020.0,58.0,69.0,66.0,53.0,57.0,Pepelu,21,Spain,84,70
5013,230774,CB,,,6,Birmingham City,188,70,2.5,6.0,Left,1,,14.0,Chelsea,2020.0,33.0,50.0,42.0,72.0,71.0,J. Clarke-Salter,22,England,79,70
5014,230624,ST,,,1,BeÅiktaÅ JK,191,75,1.3,28.0,Right,1,2600000.0,8.0,,2022.0,66.0,45.0,65.0,22.0,70.0,U. Nayir,27,Turkey,73,70
5015,230520,ST,CF,,0,Cruzeiro,180,75,1.6,17.0,Right,1,3000000.0,18.0,,2022.0,66.0,54.0,70.0,31.0,61.0,Sevinho Santos,20,Brazil,70,70
5016,230506,ST,LW,,1,AtlÃ©tico Paranaense,174,69,0.4,5.0,Left,1,760000.0,11.0,,2022.0,70.0,50.0,76.0,26.0,50.0,AdÃ£o Salvadaldo,24,Brazil,70,70
5017,230489,ST,CAM,,0,AvaÃ­ FC,181,71,1.6,10.0,Right,1,3000000.0,8.0,,2022.0,65.0,65.0,75.0,25.0,58.0,Diogildo Peixe,20,Brazil,70,70
5018,230480,CAM,RW,,0,GrÃªmio,184,78,1.6,17.0,Right,1,2800000.0,17.0,,2022.0,62.0,68.0,75.0,36.0,52.0,Raphael Paneira,20,Brazil,70,70
5019,230474,CM,CAM,,0,Bahia,175,70,1.6,8.0,Left,1,3000000.0,11.0,,2022.0,60.0,67.0,76.0,32.0,53.0,Macarinho Louro,20,Brazil,70,70
5020,230472,LM,CAM,,0,Botafogo,180,74,0.775,9.0,Left,1,1500000.0,7.0,,2022.0,60.0,68.0,71.0,42.0,51.0,Renaldo Justinho,24,Brazil,70,70
5021,230443,CDM,RM,CM,0,Fortaleza,184,82,1.3,7.0,Right,1,2600000.0,13.0,,2022.0,54.0,65.0,62.0,70.0,72.0,Ansel Barnisco,20,Brazil,70,70
5022,230415,CB,,,0,Fortaleza,188,85,1.3,7.0,Right,1,2500000.0,4.0,,2022.0,52.0,53.0,48.0,71.0,69.0,Lourival Dinisco,20,Brazil,70,70
5023,230405,RB,CB,,0,Chapecoense,186,82,1.3,9.0,Right,1,2500000.0,4.0,,2022.0,29.0,47.0,39.0,70.0,72.0,Barbosaldinho,32,Brazil,70,70
5024,230398,CB,,,0,Internacional,188,88,1.6,13.0,Right,1,3100000.0,13.0,,2022.0,43.0,43.0,48.0,70.0,70.0,Eltson Marques,28,Brazil,70,70
5025,230382,CB,,,0,CearÃ¡ Sporting Club,182,84,1.6,7.0,Right,1,3000000.0,4.0,,2022.0,49.0,57.0,57.0,68.0,71.0,Milton Menceiros,28,Brazil,70,70
5026,230368,RB,RM,,0,Cruzeiro,179,74,1.6,14.0,Right,1,3000000.0,14.0,,2022.0,52.0,66.0,66.0,69.0,63.0,Bernardo Motinho,28,Brazil,70,70
5027,230362,RWB,RB,RW,0,Internacional,185,81,0.5,9.0,Right,1,950000.0,14.0,,2022.0,44.0,68.0,58.0,68.0,76.0,Daguinho Parrela,24,Brazil,70,70
5028,230342,LB,,,0,AvaÃ­ FC,178,77,0.5,6.0,Right,1,950000.0,5.0,,2022.0,54.0,60.0,60.0,67.0,70.0,Edsinho Torres,24,Brazil,70,70
5029,230249,CB,CDM,,0,Cruzeiro,189,84,0.575,10.0,Right,1,1100000.0,15.0,,2022.0,44.0,64.0,55.0,66.0,71.0,Marlinito Dias,24,Brazil,70,70
5030,230243,CDM,CM,,0,CearÃ¡ Sporting Club,176,78,0.575,5.0,Right,1,1100000.0,13.0,,2022.0,57.0,66.0,68.0,71.0,69.0,Breno Bemposta,24,Brazil,70,70
5031,230203,RB,,,0,Santos,184,72,0.22,8.0,Right,1,418000.0,15.0,,2022.0,52.0,62.0,55.0,71.0,66.0,Claytisco Branco,24,Brazil,70,70
5032,230169,GK,,,0,CearÃ¡ Sporting Club,182,77,0.475,4.0,Right,1,879000.0,1.0,,2022.0,,,,,,Victor Fachinhas,24,Brazil,70,70
5033,230094,ST,,,1,Boavista FC,181,76,1.3,4.0,Right,1,,19.0,SC Braga,2020.0,68.0,58.0,65.0,36.0,70.0,N. StojiljkoviÄ,27,Serbia,70,70
5034,230072,ST,,,0,Atiker Konyaspor,189,80,2.9,12.0,Left,1,,10.0,Udinese,2020.0,70.0,54.0,66.0,24.0,65.0,R. BajiÄ,26,Bosnia & Herzegovina,72,70
5035,230019,LB,,,1,Clermont Foot 63,167,67,0.975,3.0,Left,1,1800000.0,12.0,,2022.0,60.0,62.0,69.0,63.0,64.0,V. N'Simba,27,DR Congo,73,70
5036,229991,LM,CM,CAM,1,Birmingham City,168,65,2.9,7.0,Right,1,6000000.0,17.0,,2022.0,62.0,71.0,76.0,48.0,39.0,Fran Villalba,22,Spain,80,70
5037,229949,ST,CF,,0,Hokkaido Consadole Sapporo,185,82,4.1,5.0,Left,1,5400000.0,11.0,,2020.0,73.0,60.0,70.0,30.0,77.0,Anderson Lopes,26,Brazil,72,70
5038,229851,LB,CB,,2,Al Hilal,182,83,1.5,19.0,Left,1,2500000.0,5.0,,2020.0,28.0,37.0,43.0,69.0,76.0,A. Al Bulayhi,30,Saudi Arabia,70,70
5039,229728,ST,,,1,Hibernian,189,86,2.5,5.0,Right,1,4900000.0,22.0,,2021.0,67.0,62.0,68.0,37.0,78.0,F. Kamberi,25,Switzerland,75,70
5040,229692,GK,,,1,SC Paderborn 07,185,80,1.0,8.0,Right,1,1900000.0,21.0,,2022.0,,,,,,J. Huth,26,Germany,74,70
5041,229683,ST,,,0,Clube Sport MarÃ­timo,185,79,1.1,6.0,Left,1,2300000.0,9.0,,2021.0,71.0,58.0,70.0,25.0,61.0,Rodrigo Pinho,29,Brazil,70,70
5042,229528,RB,LB,CB,1,Shakhtar Donetsk,182,74,2.5,1.0,Left,1,5700000.0,22.0,,2021.0,43.0,56.0,58.0,71.0,68.0,M. Matvienko,24,Ukraine,79,70
5043,229325,GK,,,1,AIK,198,82,1.8,4.0,Right,1,2800000.0,34.0,,2020.0,,,,,,O. LinnÃ©r,23,Sweden,76,70
5044,229282,ST,,,0,Santa Clara,184,79,3.8,5.0,Left,1,8300000.0,14.0,,2022.0,71.0,61.0,68.0,25.0,72.0,Thiago Santana,27,Brazil,70,70
5045,229276,CM,,,0,Spezia,183,76,1.7,3.0,Right,1,2600000.0,16.0,,2020.0,65.0,69.0,70.0,60.0,69.0,P. Bartolomei,30,Italy,70,70
5046,229270,CB,CDM,,6,UD Las Palmas,187,85,2.1,5.0,Right,1,3600000.0,2.0,,2021.0,54.0,59.0,68.0,69.0,70.0,M. Lemos,24,Uruguay,74,70
5047,229266,CB,,,1,Swansea City,193,76,1.3,7.0,Right,1,2700000.0,4.0,,2022.0,29.0,46.0,54.0,67.0,68.0,J. Rodon,22,Wales,79,70
5048,229104,CDM,CM,,0,SC Heerenveen,190,78,1.2,5.0,Left,1,1800000.0,6.0,,2022.0,67.0,73.0,68.0,55.0,63.0,H. Faik,28,Netherlands,70,70
5049,229041,CB,,,0,Abha Club,193,86,1.5,11.0,Right,1,2500000.0,3.0,,2021.0,26.0,54.0,53.0,68.0,76.0,M. Tahrat,30,Algeria,70,70
5050,228942,RB,LB,RM,1,Club Brugge KV,184,81,3.2,12.0,Right,1,5200000.0,21.0,,2021.0,58.0,67.0,69.0,70.0,74.0,D. Cools,24,Belgium,76,70
5051,228908,LM,CAM,,1,Clermont Foot 63,177,74,1.7,5.0,Left,1,3000000.0,6.0,,2021.0,68.0,73.0,68.0,51.0,70.0,J. Berthomier,30,France,70,70
5052,228893,CB,,,2,Gimnasia y Esgrima La Plata,191,86,1.2,5.0,Right,1,2000000.0,28.0,,2020.0,28.0,44.0,39.0,69.0,79.0,M. Guanini,24,Argentina,77,70
5053,228892,CDM,RM,CM,1,Club Tijuana,166,60,2.0,12.0,Right,1,3600000.0,8.0,,2024.0,53.0,68.0,68.0,65.0,71.0,I. Rivero,28,Uruguay,70,70
5054,228838,CDM,CM,,1,Atlanta United,169,72,3.0,5.0,Right,1,5200000.0,11.0,,2020.0,51.0,64.0,63.0,67.0,82.0,E. Remedi,25,Argentina,75,70
5055,228829,CB,,,0,Birmingham City,193,81,0.925,7.0,Right,1,1800000.0,4.0,,2022.0,24.0,40.0,43.0,67.0,73.0,M. Roberts,30,England,70,70
5056,228828,RB,CB,,3,CD LeganÃ©s,183,80,2.8,12.0,Right,1,6400000.0,15.0,,2021.0,36.0,52.0,59.0,69.0,68.0,Rodri TarÃ­n,24,Spain,81,70
5057,228815,ST,CAM,,6,Leeds United,180,75,3.2,23.0,Right,1,6700000.0,11.0,,2022.0,66.0,64.0,73.0,27.0,69.0,T. Roberts,21,Wales,81,70
5058,228802,RB,RM,,1,Lokomotiv Moscow,178,65,2.1,1.0,Right,1,4500000.0,2.0,,2023.0,51.0,61.0,69.0,69.0,66.0,D. Zhivoglyadov,26,Russia,75,70
5059,228777,GK,,,0,AtlÃ©tico Huila,187,80,2.1,1.0,Right,1,3300000.0,12.0,,2024.0,,,,,,G. Banguera,24,Colombia,78,70
5060,228761,ST,,,2,Denizlispor,182,74,3.4,15.0,Left,1,,9.0,VitÃ³ria GuimarÃ£es,2020.0,70.0,48.0,69.0,26.0,62.0,O. EstupiÃ±Ã¡n,23,Colombia,77,70
5061,228732,CB,,,4,AS Saint-Ãtienne,191,74,1.7,9.0,Right,1,3500000.0,2.0,,2023.0,30.0,39.0,45.0,69.0,79.0,H. Moukoudi,22,Cameroon,81,70
5062,228711,LW,,,3,VitÃ³ria de SetÃºbal,180,79,2.6,4.0,Left,1,,22.0,Racing Club,2020.0,66.0,59.0,72.0,26.0,64.0,B. Mansilla,23,Argentina,78,70
5063,228684,RB,CB,,1,Blackburn Rovers,182,76,1.2,5.0,Right,1,2600000.0,2.0,,2021.0,32.0,54.0,64.0,65.0,72.0,R. Nyambe,22,Namibia,79,70
5064,228644,CDM,CM,,0,FC Utrecht,174,68,1.9,10.0,Right,1,3000000.0,15.0,,2021.0,41.0,67.0,65.0,66.0,64.0,R. Strieder,28,Germany,71,70
5065,228614,LB,LWB,LM,2,SC Paderborn 07,183,77,3.2,13.0,Left,1,,38.0,1. FSV Mainz 05,2020.0,63.0,62.0,71.0,57.0,59.0,G. Holtmann,25,Germany,73,70
5066,228517,CDM,CM,,0,Reading,179,70,1.7,8.0,Right,1,3700000.0,8.0,,2022.0,51.0,61.0,73.0,69.0,73.0,A. Rinomhota,23,England,80,70
5067,228326,LB,,,0,CÃ¡diz CF,177,73,2.8,6.0,Left,1,4600000.0,2.0,,2021.0,56.0,61.0,70.0,66.0,75.0,Brian OlivÃ¡n,26,Spain,73,70
5068,228144,ST,CAM,CF,0,Real Zaragoza,177,76,2.4,7.0,Right,1,4000000.0,8.0,,2020.0,70.0,68.0,71.0,57.0,81.0,Jorge Pombo,26,Spain,73,70
5069,227978,LM,CAM,,1,SV Darmstadt 98,174,67,5.5,11.0,Right,1,9900000.0,6.0,,2020.0,60.0,68.0,78.0,49.0,57.0,M. Mehlem,22,Germany,79,70
5070,227790,CB,,,1,Kashima Antlers,188,89,2.1,5.0,Right,1,2800000.0,5.0,,2021.0,24.0,46.0,35.0,69.0,81.0,Jeong Seung Hyun,26,Korea Republic,74,70
5071,227689,ST,CM,CAM,1,Birmingham City,175,75,3.1,10.0,Right,1,6000000.0,18.0,,2020.0,63.0,66.0,74.0,55.0,77.0,K. Mrabti,26,Sweden,74,70
5072,227638,ST,RW,LW,1,1. FC Union Berlin,185,86,3.5,22.0,Right,1,7000000.0,20.0,,2022.0,69.0,54.0,72.0,20.0,83.0,S. Abdullahi,23,Nigeria,78,70
5073,227604,ST,,,0,SV Darmstadt 98,190,86,2.5,11.0,Right,1,4600000.0,7.0,,2021.0,67.0,50.0,64.0,25.0,74.0,F. Platte,24,Germany,77,70
5074,227558,ST,,,2,Stade Rennais FC,190,84,3.3,23.0,Right,1,7200000.0,9.0,,2023.0,69.0,58.0,66.0,29.0,68.0,J. Siebatcheu,24,France,75,70
5075,227186,GK,,,0,UniÃ³n La Calera,185,87,2.0,1.0,Right,1,3100000.0,22.0,,2020.0,,,,,,A. Batalla,24,Argentina,78,70
5076,227040,ST,,,1,Aberdeen,188,82,2.5,5.0,Right,1,4800000.0,16.0,,2022.0,70.0,49.0,61.0,29.0,83.0,S. Cosgrove,23,England,76,70
5077,226797,CDM,LM,,0,U.N.A.M.,170,74,1.6,12.0,Left,1,2700000.0,12.0,,2024.0,65.0,71.0,72.0,62.0,65.0,V. Malcorra,33,Argentina,70,70
5078,226668,ST,,,0,UniÃ³n de Santa Fe,188,89,0.9,7.0,Right,1,1400000.0,12.0,,2020.0,68.0,43.0,62.0,32.0,78.0,N. Mazzola,30,Argentina,70,70
5079,226662,RB,,,0,Feyenoord,181,75,1.2,5.0,Right,1,2000000.0,2.0,,2020.0,43.0,65.0,66.0,67.0,72.0,B. Nieuwkoop,24,Netherlands,75,70
5080,226416,CB,,,0,Club Necaxa,194,80,0.65,5.0,Right,1,1100000.0,24.0,,2024.0,35.0,43.0,43.0,64.0,77.0,R. Noya,30,Argentina,70,70
5081,226401,LM,CAM,,4,Derby County,185,80,3.4,12.0,Left,1,,8.0,Everton,2020.0,68.0,69.0,72.0,44.0,53.0,K. Dowell,22,England,78,70
5082,226273,CDM,CM,CAM,1,New York Red Bulls,183,75,2.9,6.0,Right,1,4600000.0,27.0,,2021.0,60.0,71.0,70.0,66.0,74.0,S. Davis,27,United States,71,70
5083,226228,ST,RM,LM,1,Patriotas BoyacÃ¡ FC,178,70,2.4,1.0,Right,1,3400000.0,17.0,,2024.0,65.0,65.0,69.0,42.0,72.0,F. Salazar,25,Colombia,73,70
5084,226130,LB,CB,,1,NÃ®mes Olympique,179,70,1.1,6.0,Left,1,2300000.0,26.0,,2021.0,49.0,62.0,64.0,67.0,71.0,F. Miguel,23,France,77,70
5085,226002,CB,,,0,Peru,178,71,0.0,0.0,Right,1,,,,,36.0,47.0,54.0,71.0,66.0,M. Araujo,25,Peru,75,70
5086,225931,CM,RW,LW,3,Dynamo Kyiv,180,70,2.6,1.0,Right,1,6300000.0,99.0,,2023.0,66.0,68.0,74.0,42.0,69.0,M. Duelund,23,Denmark,78,70
5087,225863,LB,CB,,3,PSV,181,68,3.0,7.0,Left,1,4800000.0,28.0,,2023.0,29.0,66.0,69.0,71.0,70.0,O. Boscagli,22,France,76,70
5088,225652,ST,,,0,Reading,188,78,3.4,14.0,Right,1,7100000.0,47.0,,2024.0,68.0,51.0,70.0,36.0,71.0,G. PuÈcaÈ,24,Romania,77,70
5089,225562,CAM,RW,LW,0,CD MirandÃ©s,176,72,1.2,4.0,Left,1,,11.0,Real Sociedad,2020.0,60.0,64.0,71.0,37.0,56.0,Merquelanz,25,Spain,75,70
5090,225539,ST,,,11,Bournemouth,187,80,2.9,25.0,Right,1,6100000.0,9.0,,2023.0,69.0,60.0,70.0,27.0,69.0,D. Solanke,22,England,78,70
5091,225441,CAM,,,2,Bristol City,175,68,2.6,20.0,Right,1,5500000.0,45.0,,2023.0,63.0,65.0,75.0,41.0,60.0,K. Palmer,23,England,77,70
5092,225381,CM,,,2,Lecce,186,75,1.2,6.0,Right,1,2400000.0,4.0,,2023.0,50.0,68.0,67.0,55.0,62.0,J. Petriccione,25,Italy,74,70
5093,225270,ST,,,3,Audax Italiano,181,79,2.5,4.0,Right,1,3900000.0,20.0,,2024.0,68.0,47.0,65.0,27.0,65.0,I. Jeraldino,24,Chile,77,70
5094,225204,RM,CM,,6,Real Zaragoza,177,74,1.3,4.0,Right,1,2300000.0,14.0,,2022.0,61.0,61.0,65.0,64.0,76.0,RaÃºl Guti,23,Spain,78,70
5095,225168,RM,CAM,,0,Chamois Niortais Football Club,171,67,1.2,3.0,Right,1,2200000.0,10.0,,2021.0,60.0,64.0,69.0,44.0,46.0,V. Jacob,26,France,74,70
5096,225147,RB,LB,,1,Swansea City,175,71,2.2,12.0,Right,1,4700000.0,23.0,,2022.0,38.0,62.0,66.0,68.0,66.0,C. Roberts,24,Wales,76,70
5097,225071,CDM,,,4,Doncaster Rovers,185,68,1.3,5.0,Right,1,2600000.0,8.0,,2021.0,60.0,65.0,67.0,63.0,74.0,B. Whiteman,24,England,76,70
5098,225034,CB,,,0,Deportivo de La CoruÃ±a,182,77,3.3,5.0,Right,1,6000000.0,3.0,,2020.0,33.0,53.0,59.0,71.0,72.0,M. Somma,25,Italy,77,70
5099,224980,RB,,,1,1. FC Heidenheim 1846,182,80,2.0,7.0,Right,1,3400000.0,2.0,,2023.0,46.0,58.0,68.0,65.0,72.0,M. Busch,25,Germany,74,70
5100,224977,GK,,,0,US Salernitana 1919,186,77,1.8,2.0,Right,1,2900000.0,12.0,,2023.0,,,,,,A. Micai,27,Italy,75,70
5101,224763,CB,CDM,,7,Derby County,194,78,1.4,6.0,Right,1,3500000.0,5.0,,2024.0,45.0,61.0,64.0,67.0,70.0,K. Bielik,22,Poland,82,70
5102,224591,CDM,CM,,0,CÃ¡diz CF,188,80,2.2,5.0,Left,1,3600000.0,12.0,,2021.0,57.0,68.0,63.0,67.0,70.0,Y. Bodiger,25,France,75,70
5103,224423,LB,CB,LWB,1,SpVgg Greuther FÃ¼rth,173,70,2.3,5.0,Left,1,4100000.0,3.0,,2020.0,62.0,65.0,69.0,65.0,68.0,M. Wittek,24,Germany,76,70
5104,224315,RM,CM,,2,Frosinone,182,70,1.2,2.0,Right,1,2100000.0,7.0,,2020.0,54.0,66.0,72.0,25.0,58.0,L. Paganini,27,Italy,71,70
5105,224137,ST,LW,,1,Universidad de Chile,179,60,1.7,8.0,Right,1,2400000.0,23.0,,2024.0,68.0,49.0,65.0,24.0,69.0,M. Riquelme,31,Argentina,70,70
5106,224103,LB,LM,,10,Pachuca,172,66,3.0,10.0,Right,1,5800000.0,14.0,,2024.0,54.0,67.0,70.0,64.0,69.0,E. Aguirre,23,Mexico,79,70
5107,224067,CB,,,0,Odense Boldklub,185,85,1.2,7.0,Right,1,1600000.0,6.0,,2023.0,43.0,52.0,56.0,68.0,72.0,J. Tverskov,27,Denmark,73,70
5108,224045,ST,,,1,CD LeganÃ©s,187,78,4.2,19.0,Right,1,9200000.0,14.0,,2023.0,74.0,52.0,71.0,21.0,64.0,Juan MuÃ±oz,24,Spain,75,70
5109,224013,RWB,RW,LW,3,Brentford,175,75,2.4,22.0,Right,1,5100000.0,7.0,,2022.0,67.0,63.0,73.0,51.0,64.0,Sergi CanÃ³s,23,Spain,76,70
5110,223981,LB,,,1,Vitesse,180,73,1.3,7.0,Left,1,2200000.0,5.0,,2021.0,52.0,62.0,67.0,68.0,69.0,M. Clark,24,England,76,70
5111,223920,CB,,,1,SK Sturm Graz,190,81,0.875,10.0,Right,1,1300000.0,5.0,,2020.0,39.0,46.0,45.0,70.0,75.0,A. Avlonitis,30,Greece,70,70
5112,223877,RB,CB,,0,West Bromwich Albion,180,76,1.1,13.0,Right,1,2300000.0,2.0,,2023.0,35.0,57.0,66.0,66.0,66.0,D. Furlong,24,England,75,70
5113,223794,ST,LM,CAM,0,SK Rapid Wien,176,64,2.2,10.0,Right,1,3400000.0,7.0,,2022.0,63.0,65.0,71.0,44.0,69.0,P. Schobesberger,26,Austria,71,70
5114,223740,CDM,CM,,0,Real Zaragoza,181,77,1.2,5.0,Right,1,2000000.0,16.0,,2020.0,58.0,70.0,63.0,67.0,75.0,Eguaras,28,Spain,70,70
5115,223686,GK,,,6,Willem II,186,80,1.1,3.0,Right,1,1800000.0,1.0,,2020.0,,,,,,T. Wellenreuther,24,Germany,76,70
5116,223633,LB,LWB,LW,1,SV Sandhausen,184,76,2.0,4.0,Left,1,3400000.0,19.0,,2020.0,45.0,68.0,69.0,66.0,67.0,L. Paqarada,25,Kosovo,74,70
5117,223581,CDM,CAM,,2,Clermont Foot 63,171,69,0.75,3.0,Right,1,1300000.0,10.0,,2021.0,57.0,67.0,67.0,62.0,66.0,J. Iglesias,31,Uruguay,70,70
5118,223511,RB,LB,,2,Yeni Malatyaspor,176,73,0.875,7.0,Right,1,1800000.0,29.0,,2020.0,39.0,52.0,67.0,70.0,68.0,I. Chebake,30,Morocco,70,70
5119,223313,CDM,CM,,3,Sivasspor,186,76,1.5,8.0,Right,1,2900000.0,37.0,,2021.0,65.0,67.0,70.0,66.0,74.0,H. Arslan,32,Turkey,70,70
